Emotion,Time Step
angry,658.96
angry,659.0
surprise,659.04
surprise,659.08
fear,659.12
surprise,659.16
surprise,659.2
angry,659.24
angry,659.28
angry,659.32
angry,659.36
angry,659.4
angry,659.44
angry,659.48
sad,659.52
surprise,659.56
surprise,659.6
fear,659.64
surprise,659.68
surprise,659.72
surprise,659.76
surprise,659.8
angry,659.84
angry,659.88
angry,659.92
angry,659.96
angry,660.0
surprise,660.04
surprise,660.08
surprise,660.12
surprise,660.16
surprise,660.2
surprise,660.24
surprise,660.28
fear,660.32
fear,660.36
fear,660.4
fear,660.44
sad,660.48
fear,660.52
sad,660.56
sad,660.6
sad,660.64
fear,660.68
neutral,660.72
fear,660.76
fear,660.8
surprise,660.84
surprise,660.88
surprise,660.92
surprise,660.96
surprise,661.0
surprise,661.04
surprise,661.08
fear,661.12
surprise,661.16
surprise,661.2
surprise,661.24
surprise,661.28
surprise,661.32
surprise,661.36
surprise,661.4
surprise,661.44
surprise,661.48
surprise,661.52
angry,661.56
surprise,661.6
surprise,661.64
neutral,661.68
fear,661.72
fear,661.76
fear,661.8
angry,661.8
fear,661.84
fear,661.88
fear,661.92
angry,661.96
surprise,662.0
surprise,662.04
angry,662.08
angry,662.12
surprise,662.16
surprise,662.2
angry,662.24
surprise,662.28
surprise,662.32
angry,662.36
surprise,662.4
surprise,662.44
surprise,662.48
surprise,662.52
angry,662.56
fear,662.6
angry,662.64
sad,662.68
angry,662.72
sad,662.76
fear,662.8
angry,662.84
angry,662.88
angry,662.92
sad,662.96
angry,663.08
angry,663.12
angry,663.2
angry,663.24
neutral,663.28
angry,663.32
angry,663.36
sad,663.4
sad,663.44
neutral,663.48
fear,663.52
sad,663.56
fear,663.56
sad,663.6
angry,663.64
angry,663.68
surprise,663.72
surprise,663.76
angry,663.8
surprise,663.84
angry,663.88
surprise,663.92
fear,663.96
angry,664.0
angry,664.04
angry,664.08
angry,664.12
angry,664.16
fear,664.2
angry,664.24
fear,664.28
angry,664.32
surprise,664.36
surprise,664.4
surprise,664.44
angry,664.48
surprise,664.52
angry,664.56
surprise,664.6
angry,664.64
angry,664.68
angry,664.72
angry,664.76
angry,664.8
happy,664.8
surprise,664.84
angry,664.88
surprise,664.92
angry,664.96
surprise,665.0
surprise,665.04
surprise,665.08
surprise,665.12
surprise,665.16
angry,665.2
neutral,665.24
neutral,665.28
neutral,665.32
surprise,665.36
surprise,665.4
surprise,665.44
surprise,665.48
surprise,665.52
surprise,665.56
surprise,665.6
surprise,665.64
sad,665.68
fear,665.72
surprise,665.76
surprise,665.8
surprise,665.84
surprise,665.88
surprise,665.92
surprise,665.96
angry,666.0
surprise,666.04
surprise,666.08
angry,666.12
neutral,666.16
surprise,666.2
surprise,666.24
surprise,666.28
surprise,666.32
surprise,666.36
surprise,666.4
surprise,666.44
surprise,666.48
surprise,666.52
surprise,666.56
surprise,666.6
sad,666.6
surprise,666.64
surprise,666.68
surprise,666.72
surprise,666.76
surprise,666.8
surprise,666.84
surprise,666.88
surprise,666.92
surprise,666.96
surprise,667.0
surprise,667.04
surprise,667.08
fear,667.08
surprise,667.12
surprise,667.16
sad,667.16
surprise,667.2
surprise,667.24
surprise,667.28
surprise,667.32
surprise,667.36
sad,667.36
angry,667.4
surprise,667.44
surprise,667.48
angry,667.52
surprise,667.56
surprise,667.6
surprise,667.64
sad,667.68
surprise,667.72
surprise,667.76
surprise,667.8
surprise,667.84
surprise,667.88
angry,667.92
angry,667.96
surprise,668.0
angry,668.04
angry,668.08
angry,668.12
surprise,668.16
surprise,668.2
angry,668.24
angry,668.28
angry,668.32
angry,668.36
surprise,668.4
surprise,668.44
surprise,668.48
surprise,668.52
angry,668.56
angry,668.6
angry,668.64
surprise,668.68
surprise,668.72
surprise,668.76
angry,668.8
angry,668.84
angry,668.88
angry,668.92
angry,668.96
angry,669.0
angry,669.04
happy,669.08
happy,669.12
happy,669.16
happy,669.2
happy,669.24
happy,669.28
happy,669.32
happy,669.36
happy,669.4
happy,669.44
happy,669.48
happy,669.52
happy,669.56
happy,669.6
happy,669.64
happy,669.68
surprise,669.68
happy,669.72
happy,669.76
happy,669.8
happy,669.84
happy,669.88
happy,669.92
happy,669.96
happy,670.0
happy,670.04
happy,670.08
happy,670.12
happy,670.16
happy,670.2
happy,670.24
happy,670.28
happy,670.32
happy,670.36
happy,670.4
happy,670.44
happy,670.48
happy,670.52
happy,670.56
happy,670.6
happy,670.64
happy,670.68
happy,670.72
happy,670.76
happy,670.8
happy,670.84
happy,670.88
happy,670.92
happy,670.96
happy,671.0
happy,671.04
happy,671.08
happy,671.12
happy,671.16
happy,671.2
happy,671.24
happy,671.28
happy,671.32
happy,671.36
fear,671.56
fear,671.6
fear,671.64
fear,671.68
fear,671.72
fear,671.76
fear,671.84
angry,672.28
angry,672.32
happy,672.36
happy,672.4
happy,672.44
happy,672.48
angry,672.52
happy,672.56
happy,672.6
happy,672.64
happy,672.68
happy,672.72
happy,672.76
fear,672.96
sad,673.04
sad,673.08
sad,673.12
sad,673.16
sad,673.2
sad,673.24
sad,673.28
sad,673.32
sad,673.36
fear,673.4
fear,673.44
fear,673.48
fear,673.52
sad,673.52
fear,673.56
sad,673.6
fear,673.64
sad,673.68
fear,673.72
sad,673.76
fear,673.8
fear,673.84
sad,673.88
fear,673.92
fear,673.96
fear,674.0
fear,674.04
sad,674.08
sad,674.12
fear,674.16
sad,674.2
sad,675.08
sad,675.16
sad,675.2
angry,675.24
happy,675.28
happy,675.32
happy,675.36
happy,675.4
happy,675.44
neutral,675.48
happy,675.52
happy,675.56
happy,675.6
fear,675.64
fear,675.68
surprise,675.72
happy,675.76
happy,675.8
happy,675.84
happy,675.88
angry,675.92
angry,675.96
happy,676.0
sad,676.04
fear,676.08
happy,676.12
fear,676.16
fear,676.2
fear,676.24
neutral,676.28
fear,676.32
neutral,676.36
happy,676.4
fear,676.44
fear,676.48
happy,676.52
happy,676.56
happy,676.6
fear,676.64
happy,676.68
happy,676.72
happy,676.76
surprise,676.8
angry,676.84
angry,676.88
angry,676.92
angry,676.96
surprise,677.0
surprise,677.04
surprise,677.08
surprise,677.12
surprise,677.16
surprise,677.2
surprise,677.24
happy,677.28
surprise,677.32
happy,677.36
happy,677.4
surprise,677.44
surprise,677.48
surprise,677.52
surprise,677.56
surprise,677.6
surprise,677.64
surprise,677.68
surprise,677.72
surprise,677.76
surprise,677.8
surprise,677.84
surprise,677.88
surprise,677.92
surprise,677.96
surprise,678.0
surprise,678.04
surprise,678.08
surprise,678.12
surprise,678.16
surprise,678.2
surprise,678.24
happy,678.28
happy,678.32
surprise,678.36
surprise,678.4
surprise,678.44
surprise,678.48
surprise,678.52
surprise,678.56
surprise,678.6
surprise,678.64
surprise,678.68
surprise,678.72
surprise,678.76
surprise,678.8
surprise,678.84
surprise,678.88
surprise,678.92
surprise,678.96
surprise,679.0
surprise,679.04
angry,679.08
angry,679.12
angry,679.16
angry,679.2
angry,679.24
surprise,679.28
surprise,679.32
surprise,679.36
happy,679.36
surprise,679.4
happy,679.4
surprise,679.44
surprise,679.48
surprise,679.52
surprise,679.56
surprise,679.6
surprise,679.64
surprise,679.68
surprise,679.72
surprise,679.76
surprise,679.8
surprise,679.84
surprise,679.88
surprise,679.92
surprise,679.96
surprise,680.0
surprise,680.04
angry,680.08
angry,680.12
angry,680.16
angry,680.2
happy,680.24
angry,680.28
surprise,680.32
angry,680.36
surprise,680.4
happy,680.44
angry,680.48
angry,680.52
happy,680.56
angry,680.6
surprise,680.64
surprise,680.68
surprise,680.72
surprise,680.76
surprise,680.8
surprise,680.84
angry,680.88
angry,680.92
surprise,680.96
happy,681.0
angry,681.04
happy,681.08
surprise,681.12
angry,681.16
angry,681.2
angry,681.24
angry,681.28
angry,681.32
surprise,681.36
surprise,681.4
fear,681.44
neutral,681.48
neutral,681.52
fear,681.56
neutral,681.68
sad,681.72
fear,681.76
fear,681.8
fear,681.88
fear,681.92
fear,681.96
sad,682.0
sad,682.04
fear,682.08
fear,682.12
fear,682.16
sad,682.2
angry,682.24
surprise,682.28
surprise,682.32
surprise,682.36
fear,682.4
angry,682.44
angry,682.44
angry,682.48
angry,682.52
neutral,682.56
neutral,683.0
angry,683.4
sad,683.44
sad,683.48
sad,683.52
fear,683.56
fear,683.6
fear,683.64
fear,683.68
surprise,683.72
surprise,683.76
sad,683.8
sad,683.84
surprise,683.88
surprise,683.92
surprise,683.96
surprise,684.0
surprise,684.04
happy,684.08
happy,684.12
happy,684.16
happy,684.2
happy,684.24
happy,684.28
happy,684.32
happy,684.36
happy,684.4
happy,684.44
happy,684.48
happy,684.52
happy,684.56
happy,684.6
happy,684.64
happy,684.68
happy,684.72
happy,684.76
happy,684.8
happy,684.84
happy,684.88
happy,684.92
happy,684.96
happy,685.0
happy,685.04
angry,685.08
happy,685.12
happy,685.16
happy,685.2
happy,685.24
happy,685.28
angry,685.32
happy,685.36
happy,685.4
happy,685.44
surprise,685.48
surprise,685.52
fear,685.56
fear,685.6
fear,685.64
fear,685.68
fear,685.72
angry,685.76
angry,685.8
sad,685.84
sad,685.88
sad,685.92
sad,685.96
sad,686.0
sad,686.04
sad,686.08
sad,686.12
sad,686.16
sad,686.2
angry,686.24
sad,686.28
sad,686.32
sad,686.36
sad,686.4
sad,686.44
sad,686.48
sad,686.52
fear,686.56
sad,686.6
sad,686.68
sad,686.72
sad,686.8
sad,686.84
fear,686.88
fear,686.92
sad,686.96
sad,687.08
sad,687.12
sad,687.16
sad,687.2
sad,687.2
angry,687.28
sad,687.32
angry,687.32
fear,687.36
sad,687.52
sad,687.6
sad,687.64
sad,687.68
fear,687.76
angry,687.76
sad,687.8
sad,687.84
angry,687.88
angry,687.92
sad,687.96
fear,688.0
sad,688.08
happy,688.12
sad,688.24
sad,688.24
sad,688.32
angry,688.32
sad,688.36
sad,688.4
sad,688.44
sad,688.48
angry,688.8
angry,689.92
sad,690.4
sad,690.44
sad,690.48
sad,690.68
sad,690.72
sad,690.76
sad,690.8
sad,691.04
sad,691.08
sad,691.28
sad,691.32
sad,691.36
angry,691.4
sad,691.44
sad,691.48
surprise,691.52
sad,691.56
fear,691.6
neutral,691.64
fear,691.68
surprise,691.72
surprise,691.76
surprise,691.8
surprise,691.84
surprise,691.88
surprise,691.92
surprise,691.96
sad,692.0
sad,692.04
sad,692.08
sad,692.12
surprise,692.16
sad,692.2
sad,692.24
sad,692.32
sad,692.36
sad,692.4
sad,693.24
sad,693.28
sad,693.32
sad,693.36
sad,693.48
angry,693.68
sad,693.76
sad,693.8
sad,693.84
sad,694.12
sad,694.2
sad,694.24
sad,694.28
sad,694.32
sad,694.36
sad,694.4
sad,694.48
sad,694.52
sad,694.56
sad,694.6
sad,694.88
sad,694.92
sad,694.96
sad,695.04
sad,695.12
sad,695.6
sad,695.64
sad,695.68
sad,695.76
fear,697.96
sad,698.0
angry,698.0
surprise,698.04
surprise,698.08
surprise,698.12
surprise,698.16
surprise,698.2
surprise,698.24
surprise,698.28
surprise,698.32
surprise,698.36
surprise,698.4
surprise,698.44
surprise,698.48
surprise,698.52
happy,698.56
happy,698.6
happy,698.64
happy,698.68
happy,698.72
happy,698.76
happy,698.8
happy,698.84
sad,698.96
sad,699.24
sad,699.28
sad,699.4
sad,699.44
sad,699.48
sad,699.52
sad,699.56
sad,699.6
sad,699.64
sad,699.68
sad,699.72
sad,699.76
happy,699.8
happy,699.84
happy,699.88
sad,699.92
sad,699.96
sad,700.0
sad,700.04
sad,700.08
sad,700.12
sad,700.16
sad,700.28
sad,700.32
happy,700.36
sad,700.4
sad,700.44
sad,700.52
sad,700.56
sad,700.6
sad,700.64
sad,700.68
sad,700.72
angry,700.76
sad,700.8
sad,700.84
sad,700.88
sad,700.92
sad,700.96
sad,701.0
sad,701.04
sad,701.08
sad,701.12
sad,701.16
sad,701.2
angry,701.24
sad,701.28
fear,701.32
angry,701.36
sad,701.48
sad,701.52
sad,701.68
angry,701.72
neutral,701.8
angry,702.4
sad,704.2
sad,706.32
sad,706.64
sad,706.68
angry,706.72
angry,706.76
sad,706.8
angry,706.84
sad,706.88
sad,706.92
angry,706.96
angry,707.0
sad,707.04
sad,707.08
angry,707.12
sad,707.8
sad,707.84
angry,708.44
sad,708.6
sad,708.64
sad,708.68
sad,708.88
sad,708.92
angry,708.96
sad,709.0
sad,709.04
sad,709.08
sad,709.12
sad,709.16
sad,709.2
sad,709.24
sad,709.28
sad,709.32
sad,709.4
angry,709.64
happy,709.68
happy,709.72
happy,709.88
sad,709.92
angry,710.0
angry,710.0
sad,710.04
sad,710.2
angry,710.24
sad,710.4
sad,710.44
sad,710.48
sad,710.52
sad,710.56
sad,710.6
sad,710.64
sad,710.68
angry,710.72
sad,710.88
angry,710.92
happy,710.96
angry,711.04
angry,711.12
sad,711.16
sad,711.2
angry,711.24
sad,711.28
angry,711.36
angry,711.4
angry,711.44
angry,711.48
angry,711.52
angry,711.56
angry,711.6
angry,711.64
sad,711.68
sad,711.76
sad,711.8
neutral,711.84
neutral,712.8
neutral,712.84
neutral,712.88
sad,715.64
happy,715.68
happy,715.72
angry,715.8
happy,715.84
angry,715.92
angry,716.04
angry,716.16
happy,716.36
happy,716.4
sad,716.44
happy,716.48
happy,716.52
angry,716.72
sad,717.24
sad,717.28
sad,717.32
sad,717.36
sad,717.44
happy,717.48
happy,717.52
happy,717.56
angry,717.6
angry,717.64
sad,717.68
happy,717.72
happy,717.76
angry,717.8
angry,717.84
angry,717.88
angry,717.92
angry,717.96
happy,718.0
happy,718.12
happy,718.2
angry,718.24
sad,718.28
angry,718.32
angry,718.36
sad,718.4
happy,718.56
happy,718.6
happy,718.64
happy,718.68
fear,722.72
surprise,722.76
surprise,722.8
surprise,722.84
happy,722.88
happy,722.92
surprise,722.96
surprise,723.0
surprise,723.04
surprise,723.08
angry,723.12
surprise,723.16
surprise,723.2
surprise,723.24
surprise,723.28
surprise,723.32
surprise,723.36
surprise,723.4
surprise,723.44
angry,723.48
surprise,723.52
surprise,723.56
surprise,723.6
surprise,723.64
surprise,723.68
surprise,723.72
surprise,723.76
surprise,723.8
surprise,723.84
surprise,723.88
neutral,723.92
surprise,723.96
angry,724.0
neutral,724.04
angry,724.08
surprise,724.12
surprise,724.16
surprise,724.2
surprise,724.24
surprise,724.28
surprise,724.32
surprise,724.36
angry,724.4
angry,724.44
surprise,724.48
surprise,724.52
surprise,724.56
surprise,724.6
surprise,724.64
surprise,724.68
surprise,724.72
surprise,724.76
surprise,724.8
surprise,724.84
surprise,724.88
surprise,724.92
surprise,724.96
surprise,725.0
surprise,725.04
surprise,725.08
surprise,725.12
surprise,725.16
surprise,725.2
fear,725.24
surprise,725.28
surprise,725.32
surprise,725.36
surprise,725.4
surprise,725.44
surprise,725.48
surprise,725.52
surprise,725.56
surprise,725.6
surprise,725.64
surprise,725.68
surprise,725.72
surprise,725.76
surprise,725.8
surprise,725.84
surprise,725.88
surprise,725.92
surprise,725.96
surprise,726.0
surprise,726.04
surprise,726.08
surprise,726.12
surprise,726.16
surprise,726.2
surprise,726.24
fear,726.28
surprise,726.32
surprise,726.36
surprise,726.4
surprise,726.44
angry,726.48
surprise,726.52
surprise,726.56
surprise,726.6
surprise,726.64
surprise,726.68
angry,726.72
surprise,726.76
surprise,726.8
angry,726.84
fear,726.88
surprise,726.92
angry,726.96
surprise,727.0
surprise,727.04
surprise,727.08
surprise,727.12
angry,727.16
surprise,727.2
surprise,727.24
surprise,727.28
angry,727.32
surprise,727.36
surprise,727.4
surprise,727.44
surprise,727.48
surprise,727.52
angry,727.56
surprise,727.6
angry,727.64
angry,727.68
angry,727.72
angry,727.76
angry,727.8
angry,727.84
angry,727.88
surprise,727.92
surprise,727.96
surprise,728.0
surprise,728.04
surprise,728.08
surprise,728.12
surprise,728.16
angry,728.2
surprise,728.24
surprise,728.28
surprise,728.32
surprise,728.36
surprise,728.4
surprise,728.44
surprise,728.48
surprise,728.52
surprise,728.56
surprise,728.6
surprise,728.64
surprise,728.68
surprise,728.72
surprise,728.76
surprise,728.8
angry,728.84
surprise,728.88
surprise,728.92
surprise,728.96
angry,729.0
surprise,729.04
angry,729.08
angry,729.12
angry,729.16
angry,729.2
angry,729.24
angry,729.28
angry,729.32
surprise,729.36
angry,729.4
angry,729.44
angry,729.48
sad,729.52
angry,735.52
angry,735.56
angry,735.6
angry,735.64
angry,735.68
angry,735.72
angry,735.76
angry,735.8
angry,735.84
angry,735.88
angry,735.92
angry,735.96
surprise,736.0
surprise,736.04
surprise,736.08
angry,736.12
surprise,736.16
surprise,736.2
angry,736.24
angry,736.28
angry,736.32
angry,736.36
angry,736.4
angry,736.44
angry,736.48
sad,736.6
sad,736.64
sad,739.6
angry,739.8
angry,739.84
angry,739.88
angry,739.92
angry,739.96
angry,740.0
angry,740.04
angry,740.08
angry,740.12
angry,740.16
angry,740.2
angry,740.24
angry,740.28
surprise,740.32
angry,740.36
angry,740.4
angry,740.44
angry,740.48
angry,740.52
angry,740.56
angry,740.6
angry,740.64
angry,740.68
surprise,740.72
angry,740.76
angry,740.8
angry,740.84
angry,740.88
angry,740.92
angry,740.96
surprise,741.0
surprise,741.04
surprise,741.08
angry,741.12
surprise,741.16
surprise,741.2
surprise,741.24
surprise,741.28
surprise,741.32
angry,741.36
angry,741.4
surprise,741.44
angry,741.48
angry,741.52
angry,741.56
angry,741.6
angry,741.64
angry,741.68
angry,741.72
angry,741.76
angry,741.8
angry,741.84
angry,741.88
angry,741.92
angry,741.96
angry,742.0
angry,742.04
angry,742.08
happy,742.08
angry,742.12
happy,742.12
angry,742.16
happy,742.16
angry,742.2
happy,742.2
angry,742.24
happy,742.24
angry,742.28
angry,742.32
angry,742.36
happy,742.36
angry,742.4
happy,742.4
angry,742.44
happy,742.44
angry,742.48
happy,742.48
angry,742.52
angry,742.56
angry,742.6
happy,742.6
surprise,742.64
angry,742.68
angry,742.72
happy,742.72
angry,742.76
angry,742.8
angry,742.84
angry,742.88
angry,742.92
angry,742.96
angry,743.0
angry,743.04
angry,743.08
angry,743.12
angry,743.16
surprise,743.2
angry,743.24
angry,743.28
angry,743.32
angry,743.36
surprise,743.4
happy,743.4
angry,743.44
happy,743.44
surprise,743.48
happy,743.48
surprise,743.52
surprise,743.56
surprise,743.6
surprise,743.64
surprise,743.68
surprise,743.72
surprise,743.76
surprise,743.8
surprise,743.84
surprise,743.88
surprise,743.92
surprise,743.96
surprise,744.0
surprise,744.04
surprise,744.08
surprise,744.12
angry,744.16
surprise,744.2
surprise,744.24
surprise,744.28
surprise,744.32
surprise,744.36
surprise,744.4
angry,744.44
surprise,744.48
surprise,744.52
angry,744.56
angry,744.6
angry,744.64
angry,744.68
surprise,744.72
surprise,744.76
angry,744.8
angry,744.84
angry,744.88
angry,744.92
angry,744.96
angry,745.0
angry,745.04
surprise,745.08
angry,745.12
surprise,745.16
surprise,745.2
angry,745.24
angry,745.28
angry,745.32
surprise,745.36
surprise,745.4
surprise,745.44
surprise,745.48
surprise,745.52
angry,745.56
angry,745.6
angry,745.64
angry,745.68
angry,745.72
angry,745.76
angry,745.8
angry,745.84
angry,745.88
angry,745.92
angry,745.96
angry,746.0
angry,746.04
angry,746.08
angry,746.12
surprise,746.16
angry,746.2
angry,746.24
angry,746.28
angry,746.32
angry,746.36
surprise,746.4
surprise,746.44
surprise,746.48
surprise,746.52
surprise,746.56
surprise,746.6
angry,746.64
surprise,746.68
surprise,746.72
surprise,746.76
surprise,746.8
surprise,746.84
surprise,746.88
surprise,746.92
surprise,746.96
surprise,747.0
surprise,747.04
surprise,747.08
surprise,747.12
surprise,747.16
surprise,747.2
surprise,747.24
surprise,747.28
surprise,747.28
surprise,747.32
surprise,747.36
surprise,747.4
surprise,747.44
angry,747.48
angry,747.52
surprise,747.56
surprise,747.6
angry,747.64
surprise,747.68
surprise,747.72
surprise,747.76
surprise,747.8
surprise,747.84
surprise,747.88
angry,747.92
angry,747.96
angry,748.0
surprise,748.04
surprise,748.08
angry,748.12
surprise,748.16
surprise,748.2
surprise,748.24
angry,748.28
surprise,748.32
surprise,748.36
surprise,748.4
surprise,748.44
surprise,748.48
surprise,748.52
surprise,748.52
angry,748.56
surprise,748.6
angry,748.64
surprise,748.68
surprise,748.72
surprise,748.76
surprise,748.8
angry,748.84
surprise,748.88
surprise,748.92
angry,748.96
surprise,749.0
surprise,749.04
surprise,749.08
surprise,749.12
surprise,749.16
angry,749.2
surprise,749.24
surprise,749.28
surprise,749.32
surprise,749.36
surprise,749.4
surprise,749.44
surprise,749.48
angry,749.52
surprise,749.56
angry,749.6
surprise,749.64
angry,749.68
surprise,749.72
surprise,749.76
surprise,749.8
surprise,749.84
surprise,749.88
surprise,749.92
surprise,749.96
surprise,750.0
surprise,750.04
surprise,750.08
angry,750.12
surprise,750.16
surprise,750.2
surprise,750.24
surprise,750.28
surprise,750.32
surprise,750.36
surprise,750.4
surprise,750.44
surprise,750.48
surprise,750.52
surprise,750.56
surprise,750.6
surprise,750.64
surprise,750.68
surprise,750.72
surprise,750.76
surprise,750.8
surprise,750.84
surprise,750.88
surprise,750.92
surprise,750.96
surprise,751.0
surprise,751.04
surprise,751.08
angry,751.12
surprise,751.16
surprise,751.2
angry,751.24
surprise,751.28
surprise,751.32
surprise,751.36
surprise,751.4
surprise,751.44
surprise,751.48
angry,751.52
angry,751.56
angry,751.6
angry,751.64
angry,751.68
angry,751.72
surprise,751.76
angry,751.8
surprise,751.84
angry,751.88
surprise,751.92
angry,751.96
surprise,752.0
fear,752.04
surprise,752.08
angry,752.12
surprise,752.16
surprise,752.2
surprise,752.24
surprise,752.28
surprise,752.32
surprise,752.36
surprise,752.4
fear,752.44
surprise,752.48
fear,752.52
fear,752.56
fear,752.6
fear,752.64
fear,752.68
surprise,752.72
surprise,752.76
surprise,752.8
surprise,752.84
surprise,752.88
angry,752.92
angry,752.96
angry,753.0
angry,753.04
angry,753.08
angry,753.12
angry,753.2
surprise,753.24
fear,753.28
fear,753.4
fear,753.44
fear,753.48
fear,753.52
surprise,754.04
fear,754.08
angry,754.12
surprise,754.16
surprise,754.2
surprise,754.24
surprise,754.28
surprise,754.32
surprise,754.36
surprise,754.4
surprise,754.44
surprise,754.48
surprise,754.52
surprise,754.56
surprise,754.6
surprise,754.64
surprise,754.68
surprise,754.72
surprise,754.76
surprise,754.8
surprise,754.84
surprise,754.88
surprise,754.92
surprise,754.96
surprise,755.0
surprise,755.04
surprise,755.08
surprise,755.12
surprise,755.16
surprise,755.2
surprise,755.24
surprise,755.28
surprise,755.32
surprise,755.36
surprise,755.4
surprise,755.44
surprise,755.48
surprise,755.52
surprise,755.56
surprise,755.6
surprise,755.64
surprise,755.68
surprise,755.72
surprise,755.76
surprise,755.8
surprise,755.84
surprise,755.88
surprise,755.92
surprise,755.96
surprise,756.0
surprise,756.04
surprise,756.08
surprise,756.12
angry,756.16
sad,756.2
sad,756.24
sad,756.28
sad,756.32
